Crawford County Trust and Savings Bank,Denison,IA,51442,6/30/16,NM,133031,121703,1036,106861,5998,11578,0,226,0,71727,1195
Credit First National Association,Brook Park,OH,44142,6/30/16,N,51745,1763,5681,0,0,0,0,0,0,0,0
Credit One Bank  National Association,Las Vegas,NV,89119,6/30/16,N,171723,81486,47292,0,0,0,0,0,0,0,0
Crescent Bank and Trust,New Orleans,LA,70163,6/30/16,NM,1055937,934591,8446,943227,892545,1144,13948,37,60,0,0
CresCom Bank,Charleston,SC,29401,6/30/16,NM,1605325,1440128,6920,1103887,5741,14599,169459,584,655,2950,29
Crest Savings Bank,Wildwood,NJ,8260,6/30/16,SB,435919,400835,833,380215,6374,1503,36507,42,153,0,0
Crestmark Bank,Troy,MI,48098,6/30/16,NM,823931,732284,6642,613604,38862,4711,131019,137,655,0,0
Crockett National Bank,San Antonio,TX,78231,6/30/16,N,613478,541006,6852,534657,500,977,18809,27,60,16994,130
Crookston National Bank,Crookston,MN,56716,6/30/16,N,62608,56843,339,37776,1707,1884,7017,57,33,6985,76
Cross County Bank,Wynne,AR,72396,6/30/16,NM,227211,199100,1100,191522,2610,5362,24309,229,143,10825,125
Cross Keys Bank,Saint Joseph,LA,71366,6/30/16,NM,336860,294484,1587,208201,3336,9663,36345,428,181,9947,118
Cross River Bank,Teaneck,NJ,7666,6/30/16,NM,467310,416693,6189,361550,142749,85,64323,9,164,0,0
CrossFirst Bank,Leawood,KS,66224,6/30/16,NM,1854122,1681637,5244,1129205,9920,6340,106033,252,364,779,4
Crossroads Bank,Effingham,IL,62401,6/30/16,NM,159015,138137,803,127301,3252,4074,31302,137,120,1795,17
Crowell State Bank,Crowell,TX,79227,6/30/16,SM,36397,32810,350,19955,2197,3092,2876,163,15,8155,249
Crown Bank,Elizabeth,NJ,7208,6/30/16,NM,513821,434104,5009,350516,72,1699,71860,37,247,200,1
Crystal Lake Bank and Trust Company  National Association,Crystal Lake,IL,60014,6/30/16,N,987477,899965,4162,730488,199697,64810,162335,8154,755,200,1
CSB Bank,Capac,MI,48014,6/30/16,SM,246410,222718,828,130392,4065,5226,35832,176,149,4479,49
CTBC Bank Corp. (USA),Los Angeles,CA,90017,6/30/16,NM,2884051,2462801,8995,2168715,0,1180,63262,22,117,0,0
Cullman Savings Bank,Cullman,AL,35055,6/30/16,SA,257700,217403,1341,209754,3124,2554,32008,104,117,2344,30
Cumberland Bank and Trust,Clarksville,TN,37040,6/30/16,NM,177948,158400,821,134066,1954,6383,35691,354,145,4977,115
Cumberland Federal Bank  FSB,Cumberland,WI,54829,6/30/16,SA,123579,109930,483,61987,2044,2303,4776,76,33,6725,85
Cumberland Security Bank  Inc.,Somerset,KY,42501,6/30/16,NM,185131,161299,1904,139833,6316,4567,35726,169,138,9207,183
Cumberland Valley National Bank and Trust Company,East Bernstadt,KY,40729,6/30/16,N,425687,378872,824,275592,9966,4603,45937,160,191,7174,100
Currie State Bank,Currie,MN,56123,6/30/16,NM,72440,66432,534,65922,1226,2975,8732,115,44,35131,370
CUSB Bank,Cresco,IA,52136,6/30/16,SM,478086,417632,3209,351628,18973,43669,19575,687,90,127491,1604
Custer Federal State Bank,Broken Bow,NE,68822,6/30/16,NM,119638,109151,498,103236,6353,4167,7416,52,46,29392,403
Customers Bank,Phoenixville,PA,19460,6/30/16,SM,9660163,8958792,40774,8416397,75029,11812,211032,303,660,2687,10
Cypress Bank  SSB,Pittsburg,TX,75686,6/30/16,SB,177304,159508,524,123918,14957,7748,16335,359,91,7655,195
D. L. Evans Bank,Burley,ID,83318,6/30/16,NM,1240305,1123536,7037,791630,26757,33221,186533,1224,833,119426,1485
Dacotah Bank,Aberdeen,SD,57401,6/30/16,SM,2255229,2008644,10540,1808902,57457,85164,213353,3271,719,441519,4989
Dairy State Bank,Rice Lake,WI,54868,6/30/16,NM,486686,426072,1567,198059,5502,7798,38139,295,187,5446,83
Dairyland State Bank,Bruce,WI,54819,6/30/16,NM,80577,72144,366,62330,2025,2794,11209,92,39,25045,308
Dakota Community Bank and Trust  National Association,Hebron,ND,58638,6/30/16,N,748557,683279,6542,497481,12883,12959,75037,586,359,129595,2040
Dakota Heritage Bank of North Dakota,Hunter,ND,58048,6/30/16,NM,200699,179927,1507,146803,6132,4713,11436,196,59,67477,974
Dakota Prairie Bank,Fort Pierre,SD,57532,6/30/16,NM,80252,71608,586,58123,2743,13979,0,162,0,28485,467
Dakota Western Bank,Bowman,ND,58623,6/30/16,SM,251037,220266,1973,173280,6296,2623,19236,96,80,42755,389
Dalhart Federal Savings and Loan Association  SSB,Dalhart,TX,79022,6/30/16,SB,113288,101009,307,64626,2244,1288,4044,49,16,63,1
Dallas Capital Bank  National Association,Dallas,TX,75240,6/30/16,N,716927,641569,571,394597,273,824,5887,26,27,639,2
Damariscotta Bank and Trust Co.,Damariscotta,ME,4543,6/30/16,NM,180488,163422,327,117226,2466,5251,24741,306,126,1571,41
Damascus Community Bank,Damascus,MD,20872,6/30/16,NM,310225,284922,203,219072,60390,7503,35682,401,144,1556,4
Danville State Savings Bank,New London,IA,52645,6/30/16,NM,149687,131282,1124,50230,4464,6528,0,238,0,8946,187
Darien Rowayton Bank,Darien,CT,6820,6/30/16,NM,602957,547597,1136,378469,185590,316,13660,6,31,0,0
Davidson Trust Co.,Great Falls,MT,59401,6/30/16,SA,6339,1364,97,0,0,0,0,0,0,0,0
Davis Trust Company,Elkins,WV,26241,6/30/16,NM,145090,130314,381,75075,4122,1626,13309,98,67,0,0
De Witt Bank and Trust Co.,De Witt,IA,52742,6/30/16,NM,161616,143817,1253,106251,3737,8343,20878,276,116,31120,412
De Witt Savings Bank,Clinton,IL,61727,6/30/16,SB,107708,94532,97,52223,12194,3214,0,47,0,197,2
Dean Co-operative Bank,Franklin,MA,2038,6/30/16,SB,275534,250775,684,195733,2067,3567,26189,163,90,691,2
Dearborn Federal Savings Bank,Dearborn,MI,48124,6/30/16,SA,268040,197056,1087,196314,197,530,12700,16,64,0,0
Dearborn Savings Bank,Lawrenceburg,IN,47025,6/30/16,SA,125147,108305,352,91477,243,160,10665,3,39,0,0
Decatur County Bank,Decaturville,TN,38329,6/30/16,SM,89126,81210,344,50560,13589,5999,13316,129,46,4926,165
Decorah Bank and Trust Company,Decorah,IA,52101,6/30/16,NM,403554,349366,3485,286327,11165,5866,40701,240,177,36559,395
Dedham Institution for Savings,Dedham,MA,2026,6/30/16,SB,1376954,1232128,4020,1014871,1282,1351,42657,54,146,0,0
Dedicated Community Bank,Darlington,SC,29532,6/30/16,NM,57950,52172,73,36862,2052,4456,10180,132,49,2136,26
Deerwood Bank,Deerwood,MN,56444,6/30/16,NM,469164,412021,3681,363688,5897,9385,72085,405,326,3855,85
Defiance State Bank,Defiance,IA,51527,6/30/16,NM,33141,30382,108,19138,1985,1927,1789,98,14,10106,88
Del Norte Bank,Del Norte,CO,81132,6/30/16,SA,70492,64620,299,54695,661,1932,10557,78,53,5718,65
Delanco Federal Savings Bank,Delanco,NJ,8075,6/30/16,SA,127332,114475,19,84735,650,779,9115,23,44,0,0
Delaware Place Bank,Chicago,IL,60611,6/30/16,NM,245785,220792,231,146441,360,4774,69662,141,234,0,0
Delta Bank,Vidalia,LA,71373,6/30/16,NM,264888,242410,1921,202220,6494,8114,26634,398,124,31827,398
Delta Bank  National Association,Manteca,CA,95336,6/30/16,N,108985,100525,-268,40831,49,255,19578,7,51,428,4
Delta National Bank and Trust Company,New York,NY,10019,6/30/16,N,473859,420887,266,72465,7503,0,377,0,1,0,0
DeMotte State Bank,Demotte,IN,46310,6/30/16,SM,387945,340302,1671,208609,4066,8827,34965,342,162,22403,164
Denali State Bank,Fairbanks,AK,99701,6/30/16,NM,268038,238482,1234,151069,9016,1962,40681,75,177,0,0
Denmark State Bank,Denmark,WI,54208,6/30/16,NM,424690,376583,1685,323254,9436,8847,57914,306,255,53840,609
Denver Savings Bank,Denver,IA,50622,6/30/16,NM,153270,136925,556,94755,2601,2987,22754,108,85,7642,128
Department Stores National Bank,Sioux Falls,SD,57104,6/30/16,N,377279,317842,1065,66479,66479,0,0,0,0,0,0
Desjardins Bank  National Association,Hallandale,FL,33009,6/30/16,N,212229,183184,369,166780,7645,196,5133,14,22,0,0
Deutsche Bank Trust Company Americas,New York,NY,10005,6/30/16,SM,53167000,44232000,139000,16933000,124000,0,0,0,0,0,0
Devon Bank,Chicago,IL,60645,6/30/16,NM,256816,235505,248,187692,5173,2293,47912,55,147,0,0
Dewey Bank,Dewey,IL,61840,6/30/16,NM,23090,19905,-15,9035,168,404,712,19,4,3446,33
Diamond Bank,Murfreesboro,AR,71958,6/30/16,SM,496637,441931,3957,331234,13101,16404,38914,748,193,53333,918
Dieterich Bank  N.A.,Dieterich,IL,62424,6/30/16,N,590384,528901,2328,398989,9696,10678,69835,396,278,36880,490
Dilley State Bank,Dilley,TX,78017,6/30/16,NM,126667,105521,426,14604,1290,1663,1267,124,10,733,21
Dime Bank,Norwich,CT,6360,6/30/16,SB,795043,710421,1150,570277,1148,5999,72691,242,322,298,2
Discover Bank,Greenwood,DE,19950,6/30/16,NM,86231646,76026824,1151473,71903311,71490264,159889,0,83854,0,0,0
Dixon Bank,Dixon,KY,42409,6/30/16,NM,87896,68887,471,19803,3404,8784,0,222,0,1867,39
DMB Community Bank,De Forest,WI,53532,6/30/16,NM,415141,369252,2201,346429,2826,1904,34688,68,132,12862,96
DNB First  National Association,Downingtown,PA,19335,6/30/16,N,764117,686149,3038,494417,5837,2185,68958,70,234,8005,39
DNB NATIONAL BANK,Clear Lake,SD,57226,6/30/16,N,72299,65350,287,28227,703,469,3057,16,18,5766,53
Dollar Bank  Federal Savings Bank,Pittsburgh,PA,15222,6/30/16,SA,7376565,6564142,19331,6118539,126467,22612,250092,2991,959,0,0
Doolin Security Savings Bank  FSB,New Martinsville,WV,26155,6/30/16,SA,47017,41748,-118,8412,2104,0,0,1,0,0,0
Douglas National Bank,Douglas,GA,31533,6/30/16,N,169551,148642,2029,135427,5307,7249,35839,308,150,16908,215
Drake Bank,Saint Paul,MN,55107,6/30/16,NM,96083,85631,761,82755,1710,3589,38015,144,194,678,3
Drummond Community Bank,Chiefland,FL,32626,6/30/16,NM,423704,363894,2416,209872,10693,8144,33742,342,169,13650,151
DSRM National Bank,Albuquerque,NM,87109,6/30/16,N,3675,542,17,0,0,0,0,0,0,0,0
Du Quoin State Bank,Du Quoin,IL,62832,6/30/16,SM,107857,94493,629,37170,1665,801,5687,27,31,2821,44
Dubuque Bank and Trust Company,Dubuque,IA,52001,6/30/16,NM,1473461,1326313,10548,990879,11897,7751,64004,362,361,78898,899
Durand State Bank,Durand,IL,61024,6/30/16,NM,93476,82573,411,55190,4977,1971,6560,86,27,9651,120
Durden Banking Company  Incorporated,Twin City,GA,30471,6/30/16,NM,160860,137024,1600,99683,8339,6822,12377,403,79,12779,221
Dutton State Bank,Dutton,MT,59433,6/30/16,NM,55131,48522,400,51163,2801,3716,7988,140,66,22115,359
Dysart State Bank,Dysart,IA,52224,6/30/16,NM,16118,14968,3,8429,422,444,0,27,0,4554,69
E*TRADE Bank,Arlington,VA,22203,6/30/16,SA,36779244,33572557,213867,4381491,295080,0,0,0,0,0,0
E*TRADE Savings Bank,Arlington,VA,22203,6/30/16,SA,1839609,1620091,7342,298710,0,0,0,0,0,0,0
Eagle Bank,Glenwood,MN,56334,6/30/16,NM,141538,122792,745,88073,5344,4114,11513,183,69,21749,305
Eagle Bank and Trust Company,Little Rock,AR,72211,6/30/16,SM,395884,348407,1286,176065,4342,4230,36236,167,131,5374,17
Eagle Community Bank,Maple Grove,MN,55369,6/30/16,NM,22716,21406,80,16251,166,972,4707,25,31,0,0
Eagle Savings Bank,Cincinnati,OH,45248,6/30/16,SA,113265,100322,926,87006,37,878,9937,24,39,0,0
Eagle State Bank,Eagle,NE,68347,6/30/16,NM,25899,23461,132,19628,625,218,5361,10,13,2540,14
Eagle Valley Bank  National Association,Saint Croix Fall,WI,54024,6/30/16,N,129695,117149,364,106445,1068,1678,25644,58,93,1327,14
EagleBank,Bethesda,MD,20814,6/30/16,SM,6352998,5574372,49769,5453188,4130,18593,482529,748,1940,39,1
Eaglemark Savings Bank,Carson City,NV,89706,6/30/16,NM,44719,37768,1715,17956,17956,0,0,0,0,0,0
Earlham Savings Bank,West Des Moines,IA,50266,6/30/16,NM,273863,249277,884,164169,7228,9252,34461,376,175,23125,340
East Boston Savings Bank,Boston,MA,2128,6/30/16,SB,3862905,3420391,13302,3547634,9567,3719,207416,279,721,0,0
East Cambridge Savings Bank,Cambridge,MA,2141,6/30/16,SM,996485,898705,2080,753949,11239,1542,40759,54,141,0,0
East River Bank,Philadelphia,PA,19129,6/30/16,SB,320436,289096,885,306782,234,2184,32087,59,114,0,0
East West Bank,Pasadena,CA,91101,6/30/16,SM,32896992,29538045,209203,24292518,82538,24133,1285190,2578,4201,380,3
East Wisconsin Savings Bank  S.A.,Kaukauna,WI,54130,6/30/16,SA,230230,207516,356,135947,12908,863,8666,21,26,103,2
Eastbank  National Association,New York,NY,10013,6/30/16,N,189151,156925,573,107169,0,286,19381,5,51,0,0
Eastern Bank,Boston,MA,2110,6/30/16,NM,10023204,8787273,29365,7441007,649934,98869,776852,3168,3181,0,0
Eastern International Bank,Los Angeles,CA,90012,6/30/16,NM,114141,95952,199,83304,0,0,27571,0,61,0,0
Eastern Michigan Bank,Croswell,MI,48422,6/30/16,SM,318702,288003,974,153928,5141,5433,37605,206,203,31131,312
Eastern National Bank,Miami,FL,33122,6/30/16,N,405615,363356,748,332103,3461,1920,41980,49,121,0,0
Eastern Savings Bank,Norwich,CT,6360,6/30/16,SM,195314,179390,-246,170303,9028,1920,28957,79,120,0,0
Easthampton Savings Bank,Easthampton,MA,1027,6/30/16,SM,1489630,1339867,5345,1043730,10216,9753,64018,485,331,1643,9
Eaton Federal Savings Bank,Charlotte,MI,48813,6/30/16,SA,291470,239675,731,163765,88,998,10665,43,49,17,1
Eclipse Bank  Inc.,Louisville,KY,40207,6/30/16,NM,135926,118131,134,109900,852,745,15736,20,46,0,0
Edgewater  Bank,Saint Joseph,MI,49085,6/30/16,SA,143767,130939,138,120723,1091,2105,31976,71,125,70,1
Edison National Bank,Fort Myers,FL,33907,6/30/16,N,287684,264269,775,138036,3774,815,14447,38,64,0,0
Edmonton State Bank,Glasgow,KY,42141,6/30/16,NM,461050,395310,3513,328214,28636,10149,41859,520,209,56079,1010
Edward Jones Trust Company,Saint Louis,MO,63131,6/30/16,SA,65250,6674,3826,0,0,0,0,0,0,0,0
EH National Bank,Beverly Hills,CA,90211,6/30/16,N,261291,232579,-874,208872,15,202,45211,6,257,0,0
Eitzen State Bank,Caledonia,MN,55921,6/30/16,NM,93378,83443,583,64814,2011,2860,6852,88,36,12971,145
El Dorado Savings Bank  F.S.B.,Placerville,CA,95667,6/30/16,SA,2051111,1847101,6465,477882,253,1118,7267,24,43,0,0
Elberton Federal Savings and Loan Association,Elberton,GA,30635,6/30/16,SA,21937,16987,44,16391,63,185,908,3,6,191,4
Elderton State Bank,Elderton,PA,15736,6/30/16,NM,245487,217612,1306,212794,3656,17127,66450,691,324,44339,448
Elgin State Bank,Elgin,IA,52141,6/30/16,NM,23755,21943,0,8690,466,1291,0,66,0,5270,166
Elizabethton Federal Savings Bank,Elizabethton,TN,37643,6/30/16,SA,313579,203765,1450,133274,2332,1404,9759,37,49,790,5
Elk State Bank,Clyde,KS,66938,6/30/16,NM,95977,86231,123,51268,1941,10204,0,176,0,26584,339
Elkhorn Valley Bank and Trust,Norfolk,NE,68702,6/30/16,NM,763251,683137,3825,338645,23388,14171,62411,641,261,66985,908
Elkton Bank and Trust Company,Elkton,KY,42220,6/30/16,NM,137592,118509,538,55868,7362,17659,0,363,0,11212,189
Elmira Savings Bank,Elmira,NY,14901,6/30/16,SM,574883,519501,2093,472424,35652,5257,38129,186,182,0,0
Elsa State Bank and Trust Company,Elsa,TX,78543,6/30/16,NM,194788,175703,1138,113993,9114,4190,11917,177,64,10520,110
Elysian Bank,Elysian,MN,56028,6/30/16,NM,41734,37166,176,25140,3158,9325,0,126,0,2964,58
Embassy Bank for the Lehigh Valley,Bethlehem,PA,18017,6/30/16,NM,860873,789689,3374,731578,663,7161,86115,280,382,212,2
Embassy National Bank,Lawrenceville,GA,30043,6/30/16,N,93738,83265,776,68194,0,553,26862,13,81,0,0
Emerald Bank,Burden,KS,67019,6/30/16,SM,16509,14802,20,10596,1612,1498,0,47,0,1822,59
Emigrant Bank,New York,NY,10017,6/30/16,SB,6463281,5343807,13094,4359300,22723,763,109043,14,366,0,0
Emigrant Mercantile Bank,New York,NY,10017,6/30/16,NM,3486,500,-15,0,0,0,0,0,0,0,0
Empire National Bank,Islandia,NY,11749,6/30/16,N,772752,694975,1697,463001,611,3432,62986,88,176,0,0
Empire State Bank,Newburgh,NY,12550,6/30/16,SM,226667,206785,278,186079,267,4967,94328,167,322,1615,7
Emprise Bank,Wichita,KS,67202,6/30/16,NM,1570422,1421381,10453,1101791,43545,17559,123542,881,836,39014,656
Encore  Bank   National Association,Port Charlotte,FL,33980,6/30/16,N,383638,346519,740,256447,5700,3488,40978,96,142,0,0
EnerBank USA,Salt Lake City,UT,84106,6/30/16,NM,1284924,1135910,16159,1208249,1208248,0,0,0,0,0,0
Englewood Bank and Trust,Englewood,FL,34223,6/30/16,NM,254390,232036,1970,145313,1363,2577,30260,90,125,247,3
Enloe State Bank,Cooper,TX,75432,6/30/16,NM,30623,27413,262,24850,1344,3047,0,124,0,13220,270
Ennis State Bank,Ennis,TX,75119,6/30/16,NM,188866,171845,1308,136843,1988,5561,45520,225,190,3731,66
Entegra Bank,Franklin,NC,28734,6/30/16,SB,1192356,1043955,2804,728761,5146,5876,123356,478,497,1110,8
Enterprise Bank,Omaha,NE,68102,6/30/16,SM,250666,227896,928,212227,4437,3179,55150,89,175,362,1
Equitable Bank,Grand Island,NE,68801,6/30/16,SA,224554,197400,588,201257,3535,6838,36888,309,164,23415,283
Equitable Co-operative Bank,Lynn,MA,1904,6/30/16,SB,99906,87141,88,64213,1907,8,4753,1,13,0,0
Equitable Savings and Loan Association,Sterling,CO,80751,6/30/16,SA,181835,155925,538,151639,1229,0,101,0,2,0,0
Equity Bank,Minnetonka,MN,55343,6/30/16,NM,53438,46803,13,42800,76,716,13044,12,35,1163,8
Ericson State Bank,Ericson,NE,68637,6/30/16,NM,79288,71657,797,67345,6619,2444,4045,71,12,24909,279
ESB Financial,Emporia,KS,66801,6/30/16,NM,214059,191847,1190,141776,20926,3795,27354,119,105,4127,46
Escambia County Bank,Flomaton,AL,36441,6/30/16,NM,78118,65956,122,21442,3952,2421,2940,86,12,873,23
Esquire Bank  National Association,Garden City,NY,11530,6/30/16,N,387027,343809,1490,253229,10189,710,27427,13,80,0,0
ESSA Bank and Trust,Stroudsburg,PA,18360,6/30/16,SB,1763597,1590085,4393,1242869,194376,7836,94552,273,418,29,1
Essex Bank,Richmond,VA,23233,6/30/16,SM,1189208,1071448,4985,841545,5124,11160,138005,384,463,7401,65
Essex Savings Bank,Essex,CT,6426,6/30/16,SB,368290,325690,890,299873,3450,2147,34230,93,147,818,6
Eureka Homestead,Metairie,LA,70005,6/30/16,SA,88859,76814,59,71426,188,0,1894,0,5,0,0
Eureka Savings Bank,La Salle,IL,61301,6/30/16,SB,353412,280954,1003,131897,1983,472,991,15,9,0,0
EvaBank,Eva,AL,35621,6/30/16,NM,366454,298443,4745,281580,27617,13406,26115,368,114,11790,258
Evans Bank  National Association,Angola,NY,14006,6/30/16,N,1012229,916172,3321,853305,1602,7413,151923,369,548,39,1
EVB,Tappahannock,VA,22560,6/30/16,SM,1294300,1147435,5152,909422,21420,20595,175609,775,490,11495,78
EverBank,Jacksonville,FL,32202,6/30/16,SA,27352040,25227950,55842,24704361,3289,47118,334276,1301,1704,0,0
Everence Trust Company,Goshen,IN,46527,6/30/16,SA,6938,689,-144,0,0,0,0,0,0,0,0
Everett Co-operative Bank,Everett,MA,2149,6/30/16,SB,439230,384173,1526,360209,512,1797,47930,54,153,0,0
Evergreen Bank Group,Oak Brook,IL,60523,6/30/16,NM,721244,650224,3803,579221,339544,389,23994,24,80,0,0
Evergreen Federal Savings and Loan Association,Grants Pass,OR,97526,6/30/16,SA,422578,375586,1562,286376,1213,2282,52456,60,175,0,0
Evergreen National Bank,Evergreen,CO,80439,6/30/16,N,105599,95678,152,58893,1594,1936,16427,79,53,0,0
EverTrust Bank,Pasadena,CA,91101,6/30/16,NM,829698,677738,4401,567205,0,122,13752,6,49,0,0
Evolve Bank and Trust,West Memphis,AR,72301,6/30/16,SM,376838,341115,1462,324879,5425,5661,41509,162,163,2485,20
Exchange Bank,Milledgeville,GA,31061,6/30/16,NM,234026,203623,1326,137431,1911,4270,21961,167,85,176,2
Exchange National Bank and Trust Co.,Atchison,KS,66002,6/30/16,N,396827,358720,2361,269818,67744,11306,19832,430,84,63686,1281
Exchange State Bank,Luverne,MN,56156,6/30/16,NM,152974,136926,796,120353,2461,2770,5482,101,27,26258,243
Executive National Bank,Miami,FL,33176,6/30/16,N,375184,339720,877,290530,219,3266,58542,60,181,147,1
Extraco Banks  National Association,Temple,TX,76501,6/30/16,N,1369247,1235158,6803,838769,62217,11235,81135,503,366,10076,148
F and C Bank,Holden,MO,64040,6/30/16,NM,178929,160762,1429,147021,4803,6231,15778,241,81,43719,808
F and M Bank,Edmond,OK,73012,6/30/16,NM,372467,338247,2707,241664,10995,5903,31377,271,139,22152,397
F and M Bank and Trust Company,Manchester,GA,31816,6/30/16,NM,79739,75530,653,50971,2037,2275,15088,71,61,3274,39
F and M Community Bank  National Association,Preston,MN,55965,6/30/16,N,119125,105512,550,86880,2518,2364,12143,111,65,16153,163
FandM Bank,Falls City,NE,68355,6/30/16,NM,121635,109752,605,51028,2336,1642,3573,64,19,16424,208
FandM Bank and Trust Company,Hannibal,MO,63401,6/30/16,SA,116501,103090,87,89785,5869,1968,17115,85,74,2612,26
Fairfax State Savings Bank,Fairfax,IA,52228,6/30/16,NM,137579,119071,689,65183,3521,1990,12246,78,51,9729,83
Fairfield County Bank,Ridgefield,CT,6877,6/30/16,SB,1596528,1411928,5263,1274796,2631,15888,208473,677,843,0,0
Fairfield Federal Savings and Loan Association of Lancaster,Lancaster,OH,43130,6/30/16,SA,267622,241183,564,227666,1147,103,3132,3,13,0,0
Fairport Savings Bank,Fairport,NY,14450,6/30/16,SB,278685,258117,219,217115,73,918,4821,21,11,0,0
